date,week,name,ipeds_id,total_tests,positive_tests,cumulative_cases,cumulative_tests,testing_fall2020,status,status_merge,total_tests_per_1000_enrollment,positive_tests_per_1000_enrollment,cumulative_cases_per_1000_enrollment,cumulative_tests_per_1000_enrollment,enrollment_fulltime,fips,city
2020-09-17,6,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-09-18,6,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-09-19,7,University of Massachusetts-Lowell,166513,1119,1,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,93.93099974817426,0.08394191219675985,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-09-20,7,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-09-21,7,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-09-22,7,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-09-23,7,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-09-24,7,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-09-25,7,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-09-26,8,University of Massachusetts-Lowell,166513,1119,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,93.93099974817426,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-09-27,8,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-09-28,8,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-09-29,8,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-09-30,8,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-01,8,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-02,8,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-03,9,University of Massachusetts-Lowell,166513,980,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,82.26307395282464,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-04,9,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-05,9,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-06,9,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-07,9,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-08,9,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-09,9,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-10,10,University of Massachusetts-Lowell,166513,1094,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,91.83245194325526,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-11,10,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-12,10,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-13,10,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-14,10,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-15,10,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-16,10,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-17,11,University of Massachusetts-Lowell,166513,1100,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,92.33610341643583,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-18,11,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-19,11,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-20,11,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-21,11,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-22,11,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-23,11,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-24,12,University of Massachusetts-Lowell,166513,1116,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,93.67917401158398,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-25,12,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-26,12,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-27,12,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-28,12,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-29,12,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-30,12,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-10-31,13,University of Massachusetts-Lowell,166513,1182,3,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,99.21934021657015,0.2518257365902795,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-01,13,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-02,13,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-03,13,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-04,13,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-05,13,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-06,13,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-07,14,University of Massachusetts-Lowell,166513,1243,8,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,104.33979686057249,0.6715352975740788,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-08,14,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-09,14,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-10,14,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-11,14,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-12,14,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-13,14,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-14,15,University of Massachusetts-Lowell,166513,1157,3,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,97.12079241165114,0.2518257365902795,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-15,15,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-16,15,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-17,15,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-18,15,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-19,15,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-20,15,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-21,16,University of Massachusetts-Lowell,166513,1295,12,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,108.70477629480399,1.007302946361118,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-22,16,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-23,16,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-24,16,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-25,16,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-26,16,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-27,16,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-28,17,University of Massachusetts-Lowell,166513,1080,10,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,90.65726517250063,0.8394191219675985,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-29,17,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-11-30,17,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-01,17,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-02,17,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-03,17,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-04,17,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-05,18,University of Massachusetts-Lowell,166513,1341,14,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,112.56610425585495,1.1751867707546377,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-06,18,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-07,18,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-08,18,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-09,18,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-10,18,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-11,18,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-12,19,University of Massachusetts-Lowell,166513,1311,24,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,110.04784688995215,2.014605892722236,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-13,19,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-14,19,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-15,19,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-16,19,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-17,19,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-18,19,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-19,20,University of Massachusetts-Lowell,166513,900,9,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,75.54772097708386,0.7554772097708385,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-20,20,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-21,20,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-22,20,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-23,20,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-24,20,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-25,20,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-26,21,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-27,21,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-28,21,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-29,21,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-30,21,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2020-12-31,21,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-01,21,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-02,22,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-03,22,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-04,22,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-05,22,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-06,22,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-07,22,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-08,22,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-09,23,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-10,23,University of Massachusetts-Lowell,166513,2292,20,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,192.39486275497356,1.678838243935197,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-11,23,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-12,23,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-13,23,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-14,23,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-15,23,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-16,24,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-17,24,University of Massachusetts-Lowell,166513,1843,14,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,154.7049441786284,1.1751867707546377,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-18,24,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-19,24,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-20,24,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-21,24,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-22,24,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-23,25,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-24,25,University of Massachusetts-Lowell,166513,2314,5,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,194.24158482330228,0.41970956098379925,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-25,25,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-26,25,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-27,25,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-28,25,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-29,25,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-30,26,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-01-31,26,University of Massachusetts-Lowell,166513,2272,6,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,190.71602451103837,0.503651473180559,20.4818265760094,5032.233694283555,11913,25017,Lowell
2021-02-01,26,University of Massachusetts-Lowell,166513,0,0,244.0,59949.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,20.4818265760094,5032.233694283555,11913,25017,Lowell
